ObjectID,GlobalID,Species name,Specify other.,% cover of,Presence negligible (less than 1%),repeat_text,ParentGlobalID,CreationDate,Creator,EditDate,Editor
465,e8944f8d-a9ac-44dd-b8db-d0440a30f30c,Salsola_tragus,,,yes,"Salsola_tragus: %, ",ed76a116-a6a2-4835-907c-1e606d5c26cc,3/22/2022 7:02:44 PM,CIR_FieldTech1,3/22/2022 7:02:44 PM,CIR_FieldTech1
466,ca0bcc9a-60e7-4ec8-9561-c1d40c0b9da8,Brassica_nigra,,8,,"Brassica_nigra: 8%, ",ed76a116-a6a2-4835-907c-1e606d5c26cc,3/22/2022 7:02:44 PM,CIR_FieldTech1,3/22/2022 7:02:44 PM,CIR_FieldTech1
467,98539f54-74a2-436b-92d3-aee625e92dde,Bromus_diandrus,,40,,"Bromus_diandrus: 40%, ",ed76a116-a6a2-4835-907c-1e606d5c26cc,3/22/2022 7:02:44 PM,CIR_FieldTech1,3/22/2022 7:02:44 PM,CIR_FieldTech1
468,657d4490-850d-4601-83e7-56af400f17cf,Avena_barbata_or_fatua,,49,,"Avena_barbata_or_fatua: 49%, ",ed76a116-a6a2-4835-907c-1e606d5c26cc,3/22/2022 7:02:44 PM,CIR_FieldTech1,3/22/2022 7:02:44 PM,CIR_FieldTech1
469,b96d978b-4cca-4e18-bd91-3334808e72d6,,,,,": %, ",ed76a116-a6a2-4835-907c-1e606d5c26cc,3/22/2022 7:02:44 PM,CIR_FieldTech1,3/22/2022 7:02:44 PM,CIR_FieldTech1
470,082902f7-306a-4569-bd34-f1fe5e2e2823,Dichelostemma_capitatum,,1,,"Dichelostemma_capitatum: %, ",5ee5b791-a21f-4aa2-9a31-06ba944cf0f8,3/22/2022 8:18:56 PM,CIR_FieldTech1,3/22/2022 8:18:56 PM,CIR_FieldTech1
471,ade92c8b-e7ca-4dfe-bc92-c94cb5a4955b,Stipa_pulchra,,19,,"Stipa_pulchra: %, ",5ee5b791-a21f-4aa2-9a31-06ba944cf0f8,3/22/2022 8:18:56 PM,CIR_FieldTech1,3/22/2022 8:18:56 PM,CIR_FieldTech1
472,ae4cda32-3084-4ae0-bc90-ea858b89b43b,Sonchus_oleraceus,,,yes,"Sonchus_oleraceus: %, ",5ee5b791-a21f-4aa2-9a31-06ba944cf0f8,3/22/2022 8:18:56 PM,CIR_FieldTech1,3/22/2022 8:18:56 PM,CIR_FieldTech1
473,930b98fc-ff0e-4135-a6c3-90b8a3acdbd8,Bromus_hordeaceus,,1,,"Bromus_hordeaceus: %, ",5ee5b791-a21f-4aa2-9a31-06ba944cf0f8,3/22/2022 8:18:56 PM,CIR_FieldTech1,3/22/2022 8:18:56 PM,CIR_FieldTech1
474,6fe496c8-a0b1-4cff-8c64-f854f78d0ab0,Festuca_perennis,,5,,"Festuca_perennis: %, ",5ee5b791-a21f-4aa2-9a31-06ba944cf0f8,3/22/2022 8:18:56 PM,CIR_FieldTech1,3/22/2022 8:18:56 PM,CIR_FieldTech1
475,7dc54a1c-33d8-4d4b-8a8e-721c5aecfeed,Lacticu_serriola,,,yes,"Lacticu_serriola: %, ",5ee5b791-a21f-4aa2-9a31-06ba944cf0f8,3/22/2022 8:18:56 PM,CIR_FieldTech1,3/22/2022 8:18:56 PM,CIR_FieldTech1
476,d2075bec-f398-4daf-8fe3-8d7b56a8b5ee,,,,,": %, ",5ee5b791-a21f-4aa2-9a31-06ba944cf0f8,3/22/2022 8:18:56 PM,CIR_FieldTech1,3/22/2022 8:18:56 PM,CIR_FieldTech1
477,7eeee855-ee48-4381-82c8-347ebc24ac46,Brassica_nigra,,8,,"Brassica_nigra: %, ",5ee5b791-a21f-4aa2-9a31-06ba944cf0f8,3/22/2022 8:18:56 PM,CIR_FieldTech1,3/22/2022 8:18:56 PM,CIR_FieldTech1
478,bd4d3334-0c7a-4315-a78a-dd0d72cfb0a4,Avena_barbata_or_fatua,,8,,"Avena_barbata_or_fatua: %, ",5ee5b791-a21f-4aa2-9a31-06ba944cf0f8,3/22/2022 8:18:56 PM,CIR_FieldTech1,3/22/2022 8:18:56 PM,CIR_FieldTech1
479,830389d8-976e-436e-a824-603730a15f16,Bromus_diandrus,,58,,"Bromus_diandrus: %, ",5ee5b791-a21f-4aa2-9a31-06ba944cf0f8,3/22/2022 8:18:56 PM,CIR_FieldTech1,3/22/2022 8:18:56 PM,CIR_FieldTech1
480,95e84d8f-b8b6-49a1-b99c-0dd7d36697da,,,,,": %, ",5ee5b791-a21f-4aa2-9a31-06ba944cf0f8,3/22/2022 8:18:56 PM,CIR_FieldTech1,3/22/2022 8:18:56 PM,CIR_FieldTech1
481,e23e22e0-22e5-46dc-927c-5d0b95b55d89,Brassica_nigra,,3,,"Brassica_nigra: %, ",d4a6c3ad-a345-497c-adcf-6c15ffa7c3d8,3/22/2022 8:34:35 PM,CIR_FieldTech1,3/22/2022 8:34:35 PM,CIR_FieldTech1
482,2d433bdb-1bbc-409e-9ecf-ced385d07f1f,Festuca_perennis,,10,,"Festuca_perennis: %, ",d4a6c3ad-a345-497c-adcf-6c15ffa7c3d8,3/22/2022 8:34:35 PM,CIR_FieldTech1,3/22/2022 8:34:35 PM,CIR_FieldTech1
483,376f4f9b-68ce-4ad4-9c7f-ce381d8a90d7,Bromus_diandrus,,87,,"Bromus_diandrus: %, ",d4a6c3ad-a345-497c-adcf-6c15ffa7c3d8,3/22/2022 8:34:35 PM,CIR_FieldTech1,3/22/2022 8:34:35 PM,CIR_FieldTech1
484,9626270a-6877-46b7-a4c6-6dc25d619940,,,,,": %, ",d4a6c3ad-a345-497c-adcf-6c15ffa7c3d8,3/22/2022 8:34:35 PM,CIR_FieldTech1,3/22/2022 8:34:35 PM,CIR_FieldTech1
485,ff7b8d23-5a14-4867-a437-21ba159cda2d,Scrophularia_californica,,1,,"Scrophularia_californica: %, ",b2ab550c-224f-4350-8a26-5aa60d6456e0,3/22/2022 9:28:51 PM,CIR_FieldTech1,3/22/2022 9:28:51 PM,CIR_FieldTech1
486,f5c9df5c-6925-4540-8b1c-b1396fe52283,other,Sambucus ssp.,2,,"other: %, ",b2ab550c-224f-4350-8a26-5aa60d6456e0,3/22/2022 9:28:51 PM,CIR_FieldTech1,3/22/2022 9:28:51 PM,CIR_FieldTech1
487,67742f6d-7bb5-48f7-98f4-108d75f2d23d,Bromus_madritensis,,,yes,"Bromus_madritensis: %, ",b2ab550c-224f-4350-8a26-5aa60d6456e0,3/22/2022 9:28:51 PM,CIR_FieldTech1,3/22/2022 9:28:51 PM,CIR_FieldTech1
488,b57d8413-f60e-4d41-b01c-443fd624ae52,Avena_barbata_or_fatua,,5,,"Avena_barbata_or_fatua: 5%, ",b2ab550c-224f-4350-8a26-5aa60d6456e0,3/22/2022 9:28:51 PM,CIR_FieldTech1,3/22/2022 9:28:51 PM,CIR_FieldTech1
489,9979cba4-9087-4b9e-813b-937cae29ed3b,Bromus_diandrus,,5,,"Bromus_diandrus: 5%, ",b2ab550c-224f-4350-8a26-5aa60d6456e0,3/22/2022 9:28:51 PM,CIR_FieldTech1,3/22/2022 9:28:51 PM,CIR_FieldTech1
490,cbff1474-08b0-4b40-8dfe-0061a20f0bff,Bromus_hordeaceus,,25,,"Bromus_hordeaceus: 20%, ",b2ab550c-224f-4350-8a26-5aa60d6456e0,3/22/2022 9:28:51 PM,CIR_FieldTech1,3/22/2022 9:28:51 PM,CIR_FieldTech1
491,b83da4e6-e4a5-4b15-bf98-472380ab8e83,Silybum_marianum,,2,,"Silybum_marianum: %, ",b2ab550c-224f-4350-8a26-5aa60d6456e0,3/22/2022 9:28:51 PM,CIR_FieldTech1,3/22/2022 9:28:51 PM,CIR_FieldTech1
492,0cd37700-894c-4915-928a-e61ba4bec3f7,other,Carduus pycnocephalus ,20,,"other: 20%, ",b2ab550c-224f-4350-8a26-5aa60d6456e0,3/22/2022 9:28:51 PM,CIR_FieldTech1,3/22/2022 9:28:51 PM,CIR_FieldTech1
493,4ff49a6d-80ff-40e3-8eef-ba7743388078,Sonchus_asper,,,yes,"Sonchus_asper: %, ",b2ab550c-224f-4350-8a26-5aa60d6456e0,3/22/2022 9:28:51 PM,CIR_FieldTech1,3/22/2022 9:28:51 PM,CIR_FieldTech1
494,0f5da7f5-fa60-4e83-a267-0df64d9c8045,Brassica_nigra,,40,,"Brassica_nigra: %, ",b2ab550c-224f-4350-8a26-5aa60d6456e0,3/22/2022 9:28:51 PM,CIR_FieldTech1,3/22/2022 9:28:51 PM,CIR_FieldTech1
495,4746d825-7938-467d-bc95-ab3082302113,Festuca_perennis,,,yes,"Festuca_perennis: %, ",b2ab550c-224f-4350-8a26-5aa60d6456e0,3/22/2022 9:28:51 PM,CIR_FieldTech1,3/22/2022 9:28:51 PM,CIR_FieldTech1
496,2425c704-4d86-4f2f-b3ca-0375d388e4aa,,,,,": %, ",b2ab550c-224f-4350-8a26-5aa60d6456e0,3/22/2022 9:28:51 PM,CIR_FieldTech1,3/22/2022 9:28:51 PM,CIR_FieldTech1
497,8013e683-2ee3-45a8-a325-bf2b9bb65223,Avena_barbata_or_fatua,,60,no,"Avena_barbata_or_fatua: %, ",e972e4f8-dddc-4396-9574-f454f97c739e,1/18/2023 4:47:03 PM,CIRArcGIS,1/18/2023 4:47:03 PM,CIRArcGIS
498,8941c8e0-e2ce-4e8f-9ec8-49fcbd3a10d1,Brassica_nigra,,40,no,"Brassica_nigra: %, ",e972e4f8-dddc-4396-9574-f454f97c739e,1/18/2023 4:47:03 PM,CIRArcGIS,1/18/2023 4:47:03 PM,CIRArcGIS
499,73555ada-5573-47f0-9487-bd0d0b351565,Lysimachia_arvensis,,1,yes,"Lysimachia_arvensis: %, ",e972e4f8-dddc-4396-9574-f454f97c739e,1/18/2023 4:47:03 PM,CIRArcGIS,1/18/2023 4:47:03 PM,CIRArcGIS
500,60ce7348-bf20-452a-a9e5-d3add7d34230,Erodium_botrys,,1,yes,"Erodium_botrys: %, ",e972e4f8-dddc-4396-9574-f454f97c739e,1/18/2023 4:47:03 PM,CIRArcGIS,1/18/2023 4:47:03 PM,CIRArcGIS
501,52b58155-8ba9-46e9-9486-b29290b36b3d,,,1,yes,": %, ",e972e4f8-dddc-4396-9574-f454f97c739e,1/18/2023 4:47:03 PM,CIRArcGIS,1/18/2023 4:47:03 PM,CIRArcGIS
502,b68a2641-7cc8-431f-acd4-8ec73e9ed997,,,,,": %, ",e972e4f8-dddc-4396-9574-f454f97c739e,1/18/2023 4:47:03 PM,CIRArcGIS,1/18/2023 4:47:03 PM,CIRArcGIS
503,5508d99f-6104-4a7c-b4a1-ea0b539ed9db,Bromus_diandrus,,70,no,"Bromus_diandrus: %, ",e6083470-5a2c-4a58-b766-750eeb6dbb38,1/18/2023 5:32:50 PM,CIRArcGIS,1/18/2023 5:32:50 PM,CIRArcGIS
504,8ad37efc-4ebd-4d53-921f-4192cc051f5b,Bromus_madritensis,,,yes,"Bromus_madritensis: %, ",e6083470-5a2c-4a58-b766-750eeb6dbb38,1/18/2023 5:32:50 PM,CIRArcGIS,1/18/2023 5:32:50 PM,CIRArcGIS
505,66be9759-3b65-4055-8afe-853339ac7b33,Erodium_botrys,,40,no,"Erodium_botrys: %, ",e6083470-5a2c-4a58-b766-750eeb6dbb38,1/18/2023 5:32:50 PM,CIRArcGIS,1/18/2023 5:32:50 PM,CIRArcGIS
506,452eb3b1-614a-44d1-8d91-700908371dd8,Calystegia_macrostegia,,,yes,"Calystegia_macrostegia: %, ",e6083470-5a2c-4a58-b766-750eeb6dbb38,1/18/2023 5:32:50 PM,CIRArcGIS,1/18/2023 5:32:50 PM,CIRArcGIS
507,0d172cd0-133c-4101-8072-76c0fe428c1d,Brassica_nigra,,5,no,"Brassica_nigra: %, ",e6083470-5a2c-4a58-b766-750eeb6dbb38,1/18/2023 5:32:50 PM,CIRArcGIS,1/18/2023 5:32:50 PM,CIRArcGIS
508,251dd6fd-76f4-4488-9b8e-b595885e7f3b,Stipa_pulchra,,1,no,"Stipa_pulchra: %, ",e6083470-5a2c-4a58-b766-750eeb6dbb38,1/18/2023 5:32:50 PM,CIRArcGIS,1/18/2023 5:32:50 PM,CIRArcGIS
509,27a0c0a8-011d-4d22-ab5e-e0d1eeca336f,,,,,": %, ",e6083470-5a2c-4a58-b766-750eeb6dbb38,1/18/2023 5:32:50 PM,CIRArcGIS,1/18/2023 5:32:50 PM,CIRArcGIS
510,3bf9d76d-af7a-4870-981a-5fa3e628ba94,Artemisia_californica,,4,no,"Artemisia_californica: %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
511,06a43ec0-2704-4008-8e67-a1ced9beac14,Erodium_botrys,,60,no,"Erodium_botrys: %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
512,af4bdf0f-77cc-4aa7-bb3d-15f27211eb61,Croton_setigerus,,,yes,"Croton_setigerus: %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
513,40ca3564-6d1d-424f-9f0c-34e33dcac774,Lysimachia_arvensis,,,yes,"Lysimachia_arvensis: %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
514,a474864b-cd23-434f-8324-ddbf254669f7,other,unknown forb,,yes,"other: %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
515,5b393849-c864-42cc-8f26-deddca4aa656,other,crassula tilliaea?,,yes,"other: %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
516,ec4188e5-2b6f-480e-97c6-dadf3741fa4d,Sonchus_asper,,,yes,"Sonchus_asper: %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
517,0484bcdc-c54a-473e-9044-17a7f680eac0,Hirschfeldia_incana,,,yes,"Hirschfeldia_incana: %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
518,dab759a6-c020-4640-9925-0b6bb9b49b4c,Erodium_cicutarium,,,yes,"Erodium_cicutarium: %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
519,01f1caa6-e49c-499d-bbad-c0a698516881,other,plagiobothrys nothofulvus,,yes,"other: %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
520,c583c9d7-6c98-4250-b867-9147796d9db1,Bromus_hordeaceus,,15,no,"Bromus_hordeaceus: %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
521,385ccde7-2fa1-434a-aa1e-79b588276f50,Stipa_pulchra,,3,no,"Stipa_pulchra: %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
522,0047eba0-26ef-4a1b-b1dd-fdea6a564ac0,Vicia_sativa,,,yes,"Vicia_sativa: %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
523,855ad7d6-f130-4119-8d24-f233aa3d8fc2,Bromus_madritensis,,1,,"Bromus_madritensis: %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
524,39c6cbfd-1823-4f97-be0e-bc13ad784de6,other,Oxalis not pes caprae,,yes,"other: %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
525,3b972cd5-837c-4cfc-b581-b979b2fc0b7e,Medicago_polymorpha,,,yes,"Medicago_polymorpha: %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
526,595fcb11-9dda-4993-b979-6d64df783570,Sonchus_oleraceus,,,yes,"Sonchus_oleraceus: %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
527,42deee88-cad2-46d7-b2c7-81b523af5eb2,other,moss,,yes,"other: %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
528,a0b44bcc-a322-498c-93d2-419d5bdc91cb,other,spergula arvensis,,yes,"other: %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
529,3eb13cf4-c6d5-4179-9d21-22c69c99129d,,,,,": %, ",1136da4f-0143-4457-862e-fb27f25539bc,1/18/2023 6:29:51 PM,CIRArcGIS,1/18/2023 6:29:51 PM,CIRArcGIS
530,4cc54720-90d9-422a-bf18-1b608b6a3efb,Stipa_pulchra,,7,no,"Stipa_pulchra: %, ",f7635a6a-a50d-4f48-aa8b-09c88f456224,1/18/2023 6:51:43 PM,CIRArcGIS,1/18/2023 6:51:43 PM,CIRArcGIS
531,83c4714b-980f-42f5-b3e3-8607e251eb4e,Chlorogalum_pomeridianum,,,yes,"Chlorogalum_pomeridianum: %, ",f7635a6a-a50d-4f48-aa8b-09c88f456224,1/18/2023 6:51:43 PM,CIRArcGIS,1/18/2023 6:51:43 PM,CIRArcGIS
532,26119dd9-009c-437c-8015-110422272457,Erodium_botrys,,40,no,"Erodium_botrys: %, ",f7635a6a-a50d-4f48-aa8b-09c88f456224,1/18/2023 6:51:43 PM,CIRArcGIS,1/18/2023 6:51:43 PM,CIRArcGIS
533,0de39213-1823-4621-8c6c-5c9101563cf6,Dichelostemma_capitatum,,,yes,"Dichelostemma_capitatum: %, ",f7635a6a-a50d-4f48-aa8b-09c88f456224,1/18/2023 6:51:43 PM,CIRArcGIS,1/18/2023 6:51:43 PM,CIRArcGIS
534,6e2ecf65-7be8-4502-ad06-e48aa3cbb238,Avena_barbata_or_fatua,,5,no,"Avena_barbata_or_fatua: %, ",f7635a6a-a50d-4f48-aa8b-09c88f456224,1/18/2023 6:51:43 PM,CIRArcGIS,1/18/2023 6:51:43 PM,CIRArcGIS
535,97626c38-a564-4e40-89b9-39b3565c6b6f,Bromus_hordeaceus,,40,no,"Bromus_hordeaceus: %, ",f7635a6a-a50d-4f48-aa8b-09c88f456224,1/18/2023 6:51:43 PM,CIRArcGIS,1/18/2023 6:51:43 PM,CIRArcGIS
536,4ba1fa93-2331-4d38-9779-501ab046399a,Acmispon_wrangelianus,,,yes,"Acmispon_wrangelianus: %, ",f7635a6a-a50d-4f48-aa8b-09c88f456224,1/18/2023 6:51:43 PM,CIRArcGIS,1/18/2023 6:51:43 PM,CIRArcGIS
537,8b0c5be2-375e-445c-8f55-6cf317f2e33c,Erodium_cicutarium,,,yes,"Erodium_cicutarium: %, ",f7635a6a-a50d-4f48-aa8b-09c88f456224,1/18/2023 6:51:43 PM,CIRArcGIS,1/18/2023 6:51:43 PM,CIRArcGIS
538,f74ee74c-4d70-4e24-a1f9-32f636b0690b,Hypochaeris_glabra,,,yes,"Hypochaeris_glabra: %, ",f7635a6a-a50d-4f48-aa8b-09c88f456224,1/18/2023 6:51:43 PM,CIRArcGIS,1/18/2023 6:51:43 PM,CIRArcGIS
539,c49734eb-926d-4d13-939e-c6a542fe2523,Stipa_pulchra,,3,no,"Stipa_pulchra: %, ",f7635a6a-a50d-4f48-aa8b-09c88f456224,1/18/2023 6:51:43 PM,CIRArcGIS,1/18/2023 6:51:43 PM,CIRArcGIS
540,2244f00e-da01-4f0c-b497-7aa44b44377a,Artemisia_californica,,,yes,"Artemisia_californica: %, ",f7635a6a-a50d-4f48-aa8b-09c88f456224,1/18/2023 6:51:43 PM,CIRArcGIS,1/18/2023 6:51:43 PM,CIRArcGIS
541,35d369a2-c11a-4c8a-bd80-378341d6761c,Bromus_hordeaceus,,3,no,"Bromus_hordeaceus: %, ",f7635a6a-a50d-4f48-aa8b-09c88f456224,1/18/2023 6:51:43 PM,CIRArcGIS,1/18/2023 6:51:43 PM,CIRArcGIS
542,feeb9d4b-36b9-45d0-a9f3-02f2b958d879,Erodium_botrys,,2,no,"Erodium_botrys: %, ",f7635a6a-a50d-4f48-aa8b-09c88f456224,1/18/2023 6:51:43 PM,CIRArcGIS,1/18/2023 6:51:43 PM,CIRArcGIS
543,4479954c-2d19-4b46-9fe0-05f52b495acc,,,,,": %, ",f7635a6a-a50d-4f48-aa8b-09c88f456224,1/18/2023 6:51:43 PM,CIRArcGIS,1/18/2023 6:51:43 PM,CIRArcGIS
544,56f03b03-7e4b-41b1-a68b-062a061c5720,Stipa_pulchra,,15,no,"Stipa_pulchra: %, ",fc815537-4486-4a19-b695-1ca904907e46,1/18/2023 7:36:11 PM,CIRArcGIS,1/18/2023 7:36:11 PM,CIRArcGIS
545,7a24ce35-1cb1-44c6-9db7-3a9a91bd8c06,Bromus_hordeaceus,,30,no,"Bromus_hordeaceus: %, ",fc815537-4486-4a19-b695-1ca904907e46,1/18/2023 7:36:11 PM,CIRArcGIS,1/18/2023 7:36:11 PM,CIRArcGIS
546,c57576a1-388c-4ab9-a9cd-8a0d328056e0,Erodium_botrys,,50,no,"Erodium_botrys: %, ",fc815537-4486-4a19-b695-1ca904907e46,1/18/2023 7:36:11 PM,CIRArcGIS,1/18/2023 7:36:11 PM,CIRArcGIS
547,ebbbd859-507e-459c-a640-7ef9f68d1b98,Erodium_cicutarium,,,yes,"Erodium_cicutarium: %, ",fc815537-4486-4a19-b695-1ca904907e46,1/18/2023 7:36:11 PM,CIRArcGIS,1/18/2023 7:36:11 PM,CIRArcGIS
548,f991cca9-573e-45dd-84b2-35bf5dc5dff8,Vicia_sativa,,,yes,"Vicia_sativa: %, ",fc815537-4486-4a19-b695-1ca904907e46,1/18/2023 7:36:11 PM,CIRArcGIS,1/18/2023 7:36:11 PM,CIRArcGIS
549,d10091f2-c15a-456a-ae6e-9d67f39f7737,Medicago_polymorpha,,,yes,"Medicago_polymorpha: %, ",fc815537-4486-4a19-b695-1ca904907e46,1/18/2023 7:36:11 PM,CIRArcGIS,1/18/2023 7:36:11 PM,CIRArcGIS
550,c4f58406-bc48-433c-982b-b9aab6e2581d,Sonchus_oleraceus,,,yes,"Sonchus_oleraceus: %, ",fc815537-4486-4a19-b695-1ca904907e46,1/18/2023 7:36:11 PM,CIRArcGIS,1/18/2023 7:36:11 PM,CIRArcGIS
551,d368d09e-30d6-43eb-b189-3070261fa682,Hirschfeldia_incana,,,yes,"Hirschfeldia_incana: %, ",fc815537-4486-4a19-b695-1ca904907e46,1/18/2023 7:36:11 PM,CIRArcGIS,1/18/2023 7:36:11 PM,CIRArcGIS
552,4ab5447f-bbb7-4350-84d0-6fdfdb3c0e0c,Stipa_pulchra,,5,no,"Stipa_pulchra: %, ",fc815537-4486-4a19-b695-1ca904907e46,1/18/2023 7:36:11 PM,CIRArcGIS,1/18/2023 7:36:11 PM,CIRArcGIS
553,e4963409-424c-4f96-9d64-1e2efa49fc8f,,,,,": %, ",fc815537-4486-4a19-b695-1ca904907e46,1/18/2023 7:36:11 PM,CIRArcGIS,1/18/2023 7:36:11 PM,CIRArcGIS
554,ee2ccaf7-a454-4737-8f05-50dcddf8deab,Avena_barbata_or_fatua,,50,no,"Avena_barbata_or_fatua: %, ",3d3f85dc-67b4-4393-b098-a7644a76c451,1/18/2023 8:25:31 PM,CIRArcGIS,1/18/2023 8:25:31 PM,CIRArcGIS
555,6dafccde-65a1-4e70-97e8-e32f329e5527,Erodium_botrys,,35,no,"Erodium_botrys: %, ",3d3f85dc-67b4-4393-b098-a7644a76c451,1/18/2023 8:25:31 PM,CIRArcGIS,1/18/2023 8:25:31 PM,CIRArcGIS
556,88cb4fe6-6cdf-4b85-a6d4-89c0b09b328b,Brassica_nigra,,5,no,"Brassica_nigra: %, ",3d3f85dc-67b4-4393-b098-a7644a76c451,1/18/2023 8:25:31 PM,CIRArcGIS,1/18/2023 8:25:31 PM,CIRArcGIS
557,3d4b2891-5db8-47f6-b507-912c5aa3b915,Chlorogalum_pomeridianum,,,yes,"Chlorogalum_pomeridianum: %, ",3d3f85dc-67b4-4393-b098-a7644a76c451,1/18/2023 8:25:31 PM,CIRArcGIS,1/18/2023 8:25:31 PM,CIRArcGIS
558,38110f7e-babf-412c-bd6e-0e86a84edb09,Bromus_hordeaceus,,10,no,"Bromus_hordeaceus: %, ",3d3f85dc-67b4-4393-b098-a7644a76c451,1/18/2023 8:25:31 PM,CIRArcGIS,1/18/2023 8:25:31 PM,CIRArcGIS
559,3f96b9e8-f3fc-4a92-89ba-ae0c030efd97,other,Senecio vulgaris,,yes,"other: %, ",3d3f85dc-67b4-4393-b098-a7644a76c451,1/18/2023 8:25:31 PM,CIRArcGIS,1/18/2023 8:25:31 PM,CIRArcGIS
560,a4854a44-634a-42c0-9870-59f8b16bc48f,,,,,": %, ",3d3f85dc-67b4-4393-b098-a7644a76c451,1/18/2023 8:25:31 PM,CIRArcGIS,1/18/2023 8:25:31 PM,CIRArcGIS
561,301d82a3-a3d0-4fd0-b281-03dff0ce49c7,Calystegia_macrostegia,,,yes,"Calystegia_macrostegia: %, ",40b95222-3955-4c3b-96b8-c9b6e0744032,1/18/2023 8:45:24 PM,CIRArcGIS,1/18/2023 8:45:24 PM,CIRArcGIS
562,33c2ba34-735d-4e5a-843b-2273b05c6927,Lysimachia_arvensis,,,yes,"Lysimachia_arvensis: %, ",40b95222-3955-4c3b-96b8-c9b6e0744032,1/18/2023 8:45:24 PM,CIRArcGIS,1/18/2023 8:45:24 PM,CIRArcGIS
563,0ce6a199-ff76-4669-9483-d3c3b06c3c0e,Erodium_botrys,,,yes,"Erodium_botrys: %, ",40b95222-3955-4c3b-96b8-c9b6e0744032,1/18/2023 8:45:24 PM,CIRArcGIS,1/18/2023 8:45:24 PM,CIRArcGIS
564,efcb737d-7392-4756-ae93-b7a9c13c1ab1,Bromus_diandrus,,90,no,"Bromus_diandrus: %, ",40b95222-3955-4c3b-96b8-c9b6e0744032,1/18/2023 8:45:24 PM,CIRArcGIS,1/18/2023 8:45:24 PM,CIRArcGIS
565,57c235eb-afad-4b58-8461-4880f2182235,Bromus_hordeaceus,,10,no,"Bromus_hordeaceus: %, ",40b95222-3955-4c3b-96b8-c9b6e0744032,1/18/2023 8:45:24 PM,CIRArcGIS,1/18/2023 8:45:24 PM,CIRArcGIS
566,27bb2e78-6bb3-4655-ab15-e11a3bc951c3,,,,,": %, ",40b95222-3955-4c3b-96b8-c9b6e0744032,1/18/2023 8:45:24 PM,CIRArcGIS,1/18/2023 8:45:24 PM,CIRArcGIS
567,6bcf1457-f6f2-425e-b186-6244b477c86d,,,15,no,": %, ",b1a22fef-9f1c-461b-9ef7-0c4b59f6b384,1/18/2023 9:19:01 PM,CIRArcGIS,1/18/2023 9:19:01 PM,CIRArcGIS
